step,split,mean_reward,reward_std,best_group_reward,worst_group_reward,mean_ce_component,mean_compute_penalty,mean_kl,mean_advantage,advantage_std,policy_loss,total_policy_loss,routing_entropy,clip_fraction,mean_probability_ratio,learning_rate,gradient_norm,router_gradient_norm,transformer_gradient_norm,tokens_processed,seconds_per_step,tokens_per_second,val_loss,val_perplexity,val_accuracy,mean_soft_gate,mean_hard_gate,layers_per_token,compute_fraction,skip_fraction,validation_time_sec
610,grpo_train,-1.4290645122528076,0.14162714779376984,-1.4264578819274902,-1.4316810369491577,1.329494833946228,0.09956970810890198,0.00016532366862520576,1.4919787645339966e-06,0.9993936419487,-1.6256235539913177e-06,2.7613054953690153e-08,0.020714541897177696,0.0,0.9999998807907104,3.962385514488342e-05,0.0019016435835510492,0.0019016435835510492,0.0,2502656,0.5996513329446316,6830.636029584548,,,,,,,,,
620,grpo_train,-1.4235038757324219,0.1860223114490509,-1.420623779296875,-1.4268358945846558,1.3239312171936035,0.09957275539636612,0.0001660374691709876,2.3441389203071594e-06,0.9994959235191345,-2.2989697754383087e-06,-6.385951110132737e-07,0.020614180713891983,0.0,0.9999998807907104,3.830303303933288e-05,0.004141372628509998,0.004141372628509998,0.0,2543616,0.5895032919943333,6948.222436795779,,,,,,,,,
630,grpo_train,-1.2921779155731201,0.12357958406209946,-1.2896605730056763,-1.2951445579528809,1.192525863647461,0.09965209662914276,0.0001735763653414324,-6.780028343200684e-07,0.999459981918335,7.171183824539185e-07,2.4528819722036133e-06,0.02053775265812874,0.0,1.000000238418579,3.6998688824323285e-05,0.0009369063191115856,0.0009369063191115856,0.0,2584576,0.5472896667197347,7484.153728956751,,,,,,,,,
640,grpo_train,-1.4899804592132568,0.14419087767601013,-1.4860906600952148,-1.494036316871643,1.390383243560791,0.09959717094898224,0.00017994381778407842,1.724250614643097e-05,0.9994437098503113,-1.727323979139328e-05,-1.5473800885956734e-05,0.020287303254008293,0.0,0.9999999403953552,3.571210973011942e-05,0.0018206012900918722,0.0018206012900918722,0.0,2625536,0.5418885420076549,7558.749968812108,,,,,,,,,
650,grpo_train,-1.4171340465545654,0.19281654059886932,-1.4138116836547852,-1.4205503463745117,1.317539930343628,0.0995941162109375,0.00017686486535239965,-2.6844791136682034e-06,0.9995297193527222,2.7057831175625324e-06,4.474431989365257e-06,0.020382486283779144,0.0,1.0,3.444456545495675e-05,0.003087936667725444,0.003087936667725444,0.0,2666496,0.561378083191812,7296.330445804875,,,,,,,,,
660,grpo_train,-1.3703532218933105,0.17556148767471313,-1.366212248802185,-1.3746200799942017,1.2707561254501343,0.09959717094898224,0.0001754286204231903,-2.966728061437607e-06,0.9996381998062134,2.9008369892835617e-06,4.6551231207558885e-06,0.020241331309080124,0.0,1.0,3.319730691200231e-05,0.0017070412868633866,0.0017070412868633866,0.0,2707456,0.5841601667925715,7011.7755931387255,,,,,,,,,
670,grpo_train,-1.4468733072280884,0.06486944854259491,-1.4442005157470703,-1.4509146213531494,1.3473128080368042,0.09956055134534836,0.00017885526176542044,4.2142346501350403e-07,0.9994420409202576,-4.216562956571579e-07,1.366896299259679e-06,0.020310673862695694,0.0,1.0,3.197156499485471e-05,0.0010460122721269727,0.0010460122721269727,0.0,2748416,0.554350667167455,7388.82487673223,,,,,,,,,
680,grpo_train,-1.3166974782943726,0.19979073107242584,-1.314009666442871,-1.3199412822723389,1.2171521186828613,0.09954528510570526,0.0001758694415912032,4.521687515079975e-06,0.9994621872901917,-4.613189958035946e-06,-2.8544955057441257e-06,0.02056468278169632,0.0,1.0000001192092896,3.076854936280053e-05,0.0014194806572049856,0.0014194806572049856,0.0,2789376,0.5674621248617768,7218.102883954958,,,,,,,,,
690,grpo_train,-1.4181753396987915,0.19106969237327576,-1.4153774976730347,-1.421148419380188,1.3186116218566895,0.0995635986328125,0.00017691586981527507,-4.434026777744293e-06,0.9994073510169983,4.262663424015045e-06,6.031822067598114e-06,0.020486081019043922,0.0,0.9999999403953552,2.9589447247026764e-05,0.004956013523042202,0.004956013523042202,0.0,2830336,0.582928332965821,7026.592753109775,,,,,,,,,
699,validation,,,,,,,,,,,,0.020308112166821955,,,,,,,,,,1.5183556795120239,4.564713169359675,0.547314453125,0.9958651840686799,1.0,8.0,1.0,0.0,0.5560926659964025
700,grpo_train,-1.3750958442687988,0.13938717544078827,-1.3719797134399414,-1.3781700134277344,1.275559663772583,0.09953613579273224,0.0001865671220002696,-5.449168384075165e-06,0.9995221495628357,5.271285772323608e-06,7.136956810427364e-06,0.020274396985769272,0.0,1.0,2.8435422278966963e-05,0.0037306349258869886,0.0037306349258869886,0.0,2871296,0.46518916729837656,8805.020168005736,,,,,,,,,
710,grpo_train,-1.4453810453414917,0.08426171541213989,-1.4410284757614136,-1.4491034746170044,1.3457838296890259,0.09959717839956284,0.00018090623780153692,1.3026408851146698e-05,0.9995971322059631,-1.3015116564929485e-05,-1.120605429605348e-05,0.020356884226202965,0.0,0.9999998807907104,2.7307613341937536e-05,0.0009159963228739798,0.0009159963228739798,0.0,2912256,0.5591099578887224,7325.929259902775,,,,,,,,,
720,grpo_train,-1.41713547706604,0.12142708897590637,-1.4139491319656372,-1.4212957620620728,1.3175841569900513,0.09955139458179474,0.00018044872558675706,-4.581175744533539e-06,0.9995381832122803,4.342291504144669e-06,6.146778559923405e-06,0.02043699473142624,0.0,0.9999998807907104,2.620713344719721e-05,0.004086765460669994,0.004086765460669994,0.0,2953216,0.5757109588012099,7114.681312527053,,,,,,,,,
730,grpo_train,-1.4453809261322021,0.16844190657138824,-1.4425804615020752,-1.4480104446411133,1.3458020687103271,0.099578857421875,0.00018186811939813197,7.636845111846924e-06,0.999454915523529,-7.653608918190002e-06,-5.834927833348047e-06,0.020273849368095398,0.0,1.0,2.513506863553959e-05,0.0034383279271423817,0.0034383279271423817,0.0,2994176,0.5749881672672927,7123.62485556317,,,,,,,,,
740,grpo_train,-1.5169874429702759,0.20040707290172577,-1.5139343738555908,-1.5195517539978027,1.417359709739685,0.09962768107652664,0.0001827533997129649,-1.4590099453926086e-05,0.9992436170578003,1.449882984161377e-05,1.632636303838808e-05,0.020246677100658417,0.0,1.0,2.4092476905501844e-05,0.003948745783418417,0.003948745783418417,0.0,3035136,0.4917074581608176,8330.156339951964,,,,,,,,,
750,grpo_train,-1.2817721366882324,0.1618349552154541,-1.2789618968963623,-1.2843714952468872,1.1821720600128174,0.09960022568702698,0.0001805984793463722,-2.5270506739616394e-05,0.9993427991867065,2.5350600481033325e-05,2.7156585929333232e-05,0.020384056493639946,0.0,1.0,2.3080387169247884e-05,0.003481911728158593,0.003481911728158593,0.0,3076096,0.44763266667723656,9150.359893089308,,,,,,,,,
760,grpo_train,-1.4594948291778564,0.18182551860809326,-1.4541763067245483,-1.465877652168274,1.3599188327789307,0.09957581013441086,0.00018726001144386828,7.627531886100769e-07,0.9995904564857483,-9.508803486824036e-07,9.21719674806809e-07,0.020328035578131676,0.0,0.9999999403953552,2.2099798237156306e-05,0.003529705572873354,0.003529705572873354,0.0,3117056,0.46552504086866975,8798.66739790595,,,,,,,,,
770,grpo_train,-1.3623815774917603,0.1564473658800125,-1.359915018081665,-1.365389108657837,1.262814998626709,0.09956665337085724,0.0001896691246656701,-1.2959353625774384e-05,0.9994872808456421,1.279311254620552e-05,1.4689803720102645e-05,0.020262420177459717,0.0,1.0,2.115167783211517e-05,0.003350710729137063,0.003350710729137063,0.0,3158016,0.47488029208034277,8625.331622115447,,,,,,,,,
780,grpo_train,-1.3645827770233154,0.13611502945423126,-1.3600331544876099,-1.3699939250946045,1.2650253772735596,0.09955750405788422,0.0001906626275740564,-1.1101365089416504e-06,0.9996024966239929,9.755603969097137e-07,2.8821866635553306e-06,0.02019377425312996,0.0,1.0,2.0236961634496263e-05,0.0030233568977564573,0.0030233568977564573,0.0,3198976,0.4836527081206441,8468.886726419982,,,,,,,,,
790,grpo_train,-1.3410342931747437,0.13824093341827393,-1.3385961055755615,-1.3428027629852295,1.2414462566375732,0.09958801418542862,0.0001861584751168266,3.1730509363114834e-05,0.9980954527854919,-3.170309355482459e-05,-2.98415088764159e-05,0.020178351551294327,0.0,1.0,1.935655235875163e-05,0.001728675328195095,0.001728675328195095,0.0,3239936,0.48015729198232293,8530.537947449926,,,,,,,,,
799,validation,,,,,,,,,,,,0.020295765716582537,,,,,,,,,,1.5183556795120239,4.564713169359675,0.547314453125,0.9958671450614929,1.0,8.0,1.0,0.0,0.47532099997624755
800,grpo_train,-1.33971107006073,0.18332140147686005,-1.3368747234344482,-1.343134880065918,1.2401535511016846,0.09955748915672302,0.00018803324201144278,2.035871148109436e-06,0.9994661808013916,-2.0996667444705963e-06,-2.1933431071374798e-07,0.020169805735349655,0.0,1.0,1.8511318862543336e-05,0.0017962665297091007,0.0017962665297091007,0.0,3280896,0.39930699998512864,10257.771589660455,,,,,,,,,
810,grpo_train,-1.4939534664154053,0.10430467873811722,-1.4905569553375244,-1.4986721277236938,1.3943564891815186,0.09959716349840164,0.00019151606829836965,9.690411388874054e-07,0.9995916485786438,-1.000240445137024e-06,9.149202924163546e-07,0.020388014614582062,0.0,1.0,1.7702095289285835e-05,0.0016490202397108078,0.0016490202397108078,0.0,3321856,0.5538342501968145,7395.714509430241,,,,,,,,,
820,grpo_train,-1.3650797605514526,0.1710217148065567,-1.361519694328308,-1.3682005405426025,1.2654979228973389,0.09958191215991974,0.00019559645443223417,-7.461290806531906e-06,0.9994847178459167,7.397029548883438e-06,9.352994311484508e-06,0.020365562289953232,0.0,1.0000001192092896,1.6929680244947214e-05,0.0038156884256750345,0.0038156884256750345,0.0,3362816,0.5304499589838088,7721.746284695301,,,,,,,,,
830,grpo_train,-1.3271706104278564,0.12721125781536102,-1.323629379272461,-1.3309035301208496,1.2276588678359985,0.09951172024011612,0.00019180713570676744,-5.403533577919006e-06,0.9995421171188354,5.220877937972546e-06,7.1389495133189484e-06,0.020186016336083412,0.0,1.000000238418579,1.6194836009921424e-05,0.00592788215726614,0.00592788215726614,0.0,3403776,0.5097901253029704,8034.678972186309,,,,,,,,,
840,grpo_train,-1.3454477787017822,0.2154219001531601,-1.342312216758728,-1.3481312990188599,1.245795726776123,0.09965209662914276,0.00019426917424425483,-1.2386590242385864e-06,0.99949711561203,1.2527452781796455e-06,3.1954368751030415e-06,0.02024432271718979,0.0,1.0000001192092896,1.5498287786749614e-05,0.0016330345533788204,0.0016330345533788204,0.0,3444736,0.5163122499361634,7933.183844672341,,,,,,,,,
850,grpo_train,-1.3812916278839111,0.06887853145599365,-1.3785735368728638,-1.383845329284668,1.2817034721374512,0.09958800673484802,0.00019662882550619543,1.895427703857422e-05,0.9993283748626709,-1.8979888409376144e-05,-1.701360088190995e-05,0.020196611061692238,0.0,0.9999999403953552,1.484072298443276e-05,0.0010942601365968585,0.0010942601365968585,0.0,3485696,0.5625236658379436,7281.471427337262,,,,,,,,,
860,grpo_train,-1.378251314163208,0.15032732486724854,-1.3754518032073975,-1.381850242614746,1.2786481380462646,0.09960326552391052,0.00019595387857407331,3.0357157811522484e-05,0.9994685053825378,-3.0341092497110367e-05,-2.838155342033133e-05,0.020182132720947266,0.0,0.9999999403953552,1.4222790540042025e-05,0.002975922543555498,0.002975922543555498,0.0,3526656,0.5079313330352306,8064.082157569707,,,,,,,,,
870,grpo_train,-1.358020544052124,0.135846808552742,-1.3542617559432983,-1.3605257272720337,1.258411169052124,0.099609375,0.0001954487815964967,-5.306676030158997e-06,0.9994738698005676,5.335081368684769e-06,7.2895691118901595e-06,0.020183280110359192,0.0,0.9999999403953552,1.3645100278296096e-05,0.0026806266978383064,0.0026806266978383064,0.0,3567616,0.4867822090163827,8414.440635118093,,,,,,,,,
880,grpo_train,-1.3610368967056274,0.15912604331970215,-1.3577852249145508,-1.364544153213501,1.2614092826843262,0.09962768852710724,0.000194614302017726,3.732740879058838e-06,0.9995438456535339,-3.829598426818848e-06,-1.8834555248758988e-06,0.020396273583173752,0.0,0.9999999403953552,1.3108222309737934e-05,0.004070695955306292,0.004070695955306292,0.0,3608576,0.49953895807266235,8199.560682520783,,,,,,,,,
890,grpo_train,-1.493140697479248,0.1786118596792221,-1.489408254623413,-1.497429609298706,1.393647313117981,0.09949340671300888,0.00019264707225374877,2.9746443033218384e-06,0.9994238615036011,-3.052409738302231e-06,-1.125938979384955e-06,0.020400095731019974,0.0,0.9999998807907104,1.2612686468104463e-05,0.00306219351477921,0.00306219351477921,0.0,3649536,0.6728260843083262,6087.754466610402,,,,,,,,,
899,validation,,,,,,,,,,,,0.02039359798654914,,,,,,,,,,1.5183556795120239,4.564713169359675,0.547314453125,0.9958340436220169,1.0,8.0,1.0,0.0,0.4870086656883359
900,grpo_train,-1.4170900583267212,0.15607376396656036,-1.4138232469558716,-1.4204062223434448,1.3175020217895508,0.09958801418542862,0.00019156640337314457,4.272093065083027e-06,0.9995256066322327,-4.282337613403797e-06,-2.3666736979066627e-06,0.020378805696964264,0.0,1.0,1.2158981787444586e-05,0.0007308791391551495,0.0007308791391551495,0.0,3690496,0.43633858393877745,9387.205603102724,,,,,,,,,
910,grpo_train,-1.4645954370498657,0.1510365754365921,-1.4625660181045532,-1.4676218032836914,1.3649982213974,0.09959717094898224,0.00019372004317119718,1.6378238797187805e-05,0.9992727637290955,-1.6353093087673187e-05,-1.4415893019759096e-05,0.02024766057729721,0.0,1.0,1.1747556019501689e-05,0.00351507100276649,0.00351507100276649,0.0,3731456,0.6070137079805136,6747.7883055179545,,,,,,,,,
920,grpo_train,-1.4007450342178345,0.13403157889842987,-1.3981270790100098,-1.4045135974884033,1.3011325597763062,0.09961242973804474,0.0001956167398020625,-1.0270625352859497e-05,0.9991800785064697,1.0260380804538727e-05,1.2216548384458292e-05,0.020372353494167328,0.0,1.0,1.1378815191836702e-05,0.0006007792544551194,0.0006007792544551194,0.0,3772416,0.4827716671861708,8484.342140195364,,,,,,,,,
930,grpo_train,-1.38954496383667,0.1565176099538803,-1.3868837356567383,-1.3931337594985962,1.289905071258545,0.099639892578125,0.0002006963622989133,-4.639150574803352e-06,0.9992469549179077,4.648813046514988e-06,6.655776815023273e-06,0.02028266154229641,0.0,1.0,1.1053123207127908e-05,0.0017540864646434784,0.0017540864646434784,0.0,3813376,0.5521881249733269,7417.7618365079015,,,,,,,,,
940,grpo_train,-1.320408821105957,0.15222963690757751,-1.3178590536117554,-1.3236569166183472,1.22079336643219,0.09961547702550888,0.00019960527424700558,2.0798295736312866e-05,0.9993680715560913,-2.086162567138672e-05,-1.88655722013209e-05,0.020087584853172302,0.0,1.0,1.0770801484042949e-05,0.004455632995814085,0.004455632995814085,0.0,3854336,0.5151407918892801,7951.224334182331,,,,,,,,,
950,grpo_train,-1.466888666152954,0.1516166478395462,-1.4630026817321777,-1.4698578119277954,1.36726713180542,0.09962157905101776,0.00020040223898831755,-1.7680693417787552e-05,0.9994192123413086,1.7607701011002064e-05,1.9611723473644815e-05,0.020187925547361374,0.0,0.9999999403953552,1.0532128640037387e-05,0.0030461731366813183,0.0030461731366813183,0.0,3895296,0.5451510003767908,7513.514599017478,,,,,,,,,
960,grpo_train,-1.3124589920043945,0.09074900299310684,-1.3102222681045532,-1.315238118171692,1.2128771543502808,0.09958191215991974,0.00020023348042741418,2.314336597919464e-06,0.9994210004806519,-2.3329630494117737e-06,-3.3062838156183716e-07,0.020304325968027115,0.0,1.0,1.0337340216392936e-05,0.004953775554895401,0.004953775554895401,0.0,3936256,0.5632075830362737,7272.629352606204,,,,,,,,,
970,grpo_train,-1.377333164215088,0.11960812658071518,-1.3743005990982056,-1.3800804615020752,1.2778000831604004,0.0995330810546875,0.000201036426005885,-1.0243616998195648e-05,0.9994041919708252,1.0213349014520645e-05,1.222371338371886e-05,0.020252693444490433,0.0,1.0,1.018662844576665e-05,0.002573192585259676,0.002573192585259676,0.0,3977216,0.47430958366021514,8635.70996898575,,,,,,,,,
980,grpo_train,-1.3756213188171387,0.11061915010213852,-1.370808720588684,-1.3789772987365723,1.2759569883346558,0.09966431558132172,0.0002023790730163455,3.888679202646017e-06,0.999405026435852,-3.909633960574865e-06,-1.8858431758417282e-06,0.02020532824099064,0.0,1.0,1.008014206248047e-05,0.0015555310528725386,0.0015555310528725386,0.0,4018176,0.49339266726747155,8301.704244379316,,,,,,,,,
990,grpo_train,-1.4377055168151855,0.19623292982578278,-1.4345592260360718,-1.4412531852722168,1.3380992412567139,0.09960632026195526,0.00020244342158548534,4.001893103122711e-06,0.9994873404502869,-4.059635102748871e-06,-2.0352008505142294e-06,0.02022779919207096,0.0,1.0,1.0017986155738457e-05,0.0023958405945450068,0.0023958405945450068,0.0,4059136,0.4684383752755821,8743.946303695391,,,,,,,,,
999,grpo_train,-1.3260345458984375,0.12664999067783356,-1.3211698532104492,-1.332751750946045,1.2264494895935059,0.09958495944738388,0.0002017868246184662,1.0273419320583344e-05,0.9995322227478027,-1.0337214916944504e-05,-8.319346306961961e-06,0.020209182053804398,0.0,0.9999999403953552,1e-05,0.004544355906546116,0.004544355906546116,0.0,4096000,0.493478000164032,8300.268702228854,,,,,,,,,
999,validation,,,,,,,,,,,,0.020224656723439694,,,,,,,,,,1.5183556795120239,4.564713169359675,0.547314453125,0.9958754330873489,1.0,8.0,1.0,0.0,0.45789325004443526
