step,split,train_loss,train_perplexity,train_accuracy,val_loss,val_perplexity,val_accuracy,total_loss,density_loss,lambda_density,target_density,mean_soft_gate,mean_hard_gate,layers_per_token,compute_fraction,skip_fraction,routing_entropy,learning_rate,gradient_norm,router_gradient_norm,transformer_gradient_norm,tokens_processed,seconds_per_step,tokens_per_second,validation_time_sec,layer_0_density,layer_1_density,layer_2_density,layer_3_density,layer_4_density,layer_5_density,layer_6_density,layer_7_density,layer_0_soft_probability,layer_1_soft_probability,layer_2_soft_probability,layer_3_soft_probability,layer_4_soft_probability,layer_5_soft_probability,layer_6_soft_probability,layer_7_soft_probability
200,train,2.478084087371826,11.918407901090788,0.2802734375,,,,2.478084087371826,0.21901452541351318,0.0,0.5,0.9685258269309998,0.96783447265625,7.74267578125,0.96783447265625,0.03216552734375,0.1358771026134491,0.00029971705479282546,0.6456447243690491,0.025360368192195892,0.6451464891433716,823296,0.28496658289805055,14373.61517390754,,0.937744140625,0.96728515625,0.978271484375,0.972412109375,0.9775390625,0.968017578125,0.9736328125,0.9677734375,0.9416543245315552,0.9643210172653198,0.9756522178649902,0.9779361486434937,0.976516604423523,0.9676827192306519,0.971285879611969,0.9731574654579163
220,train,2.4710938930511475,11.835386420066634,0.2802734375,,,,2.4710938930511475,0.22715476155281067,0.0,0.5,0.9755409359931946,0.97650146484375,7.81201171875,0.97650146484375,0.02349853515625,0.11202698945999146,0.00029959396424744254,0.6695340275764465,0.026586582884192467,0.6690059304237366,905216,0.28169733425602317,14540.428686759646,,0.951416015625,0.974365234375,0.982666015625,0.982666015625,0.98388671875,0.97509765625,0.979736328125,0.982177734375,0.9494499564170837,0.9730796813964844,0.9826085567474365,0.9843648672103882,0.9837961196899414,0.9752558469772339,0.9771652817726135,0.9786072969436646
240,train,2.416445016860962,11.205951452551602,0.287353515625,,,,2.416445016860962,0.23112565279006958,0.0,0.5,0.9805843830108643,0.98065185546875,7.84521484375,0.98065185546875,0.01934814453125,0.09320177137851715,0.0002994487434066776,0.7306665182113647,0.03969647362828255,0.7295873761177063,987136,0.3250209582038224,12602.264243622642,,0.95654296875,0.981201171875,0.98681640625,0.99267578125,0.985595703125,0.978759765625,0.982421875,0.981201171875,0.956902265548706,0.9803027510643005,0.9882055521011353,0.9889201521873474,0.9878344535827637,0.9801694750785828,0.9812560677528381,0.9810841083526611
249,validation,,,,2.4182251787185667,11.225917626143247,0.2972998046875,,0.25,,0.5,0.98254838347435,1.0,8.0,1.0,0.0,0.0854665207862854,,,,,,,,4.348805790767074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9603347778320312,0.9835798144340515,0.9904196858406067,0.9906108379364014,0.9891862273216248,0.9817531704902649,0.9823324680328369,0.9821702837944031
260,train,2.4318206310272217,11.379581250208995,0.295654296875,,,,2.4318206310272217,0.23455151915550232,0.0,0.5,0.9841251373291016,0.984222412109375,7.873779296875,0.984222412109375,0.015777587890625,0.0792660042643547,0.00029928141614812506,0.6233793497085571,0.029289953410625458,0.6226908564567566,1069056,0.34944341611117125,11721.497132734377,,0.96240234375,0.98388671875,0.992431640625,0.98876953125,0.992919921875,0.9853515625,0.984130859375,0.98388671875,0.9642146825790405,0.9860143661499023,0.9912790060043335,0.991690993309021,0.9904220700263977,0.9827749729156494,0.9835240840911865,0.9830809831619263
280,train,2.3990068435668945,11.012234076715101,0.298583984375,,,,2.3990068435668945,0.2366858720779419,0.0,0.5,0.9874585866928101,0.986419677734375,7.891357421875,0.986419677734375,0.013580322265625,0.06524435430765152,0.00029909200998417515,0.7071613669395447,0.03442290425300598,0.7063230276107788,1150976,0.2880441667512059,14220.041482519804,,0.964111328125,0.9892578125,0.993408203125,0.9931640625,0.992919921875,0.9833984375,0.98779296875,0.9873046875,0.9703102111816406,0.9909126162528992,0.9937171936035156,0.9937579035758972,0.992835283279419,0.9853736758232117,0.9868294596672058,0.9859327077865601
300,train,2.362804889678955,10.620699603490564,0.292236328125,,,,2.362804889678955,0.23974701762199402,0.0,0.5,0.9899981021881104,0.989593505859375,7.916748046875,0.989593505859375,0.010406494140625,0.0540865957736969,0.00029888055605748994,0.6808646321296692,0.018976589664816856,0.680600106716156,1232896,0.2774831661954522,14761.255812955802,,0.974853515625,0.993896484375,0.995361328125,0.99560546875,0.99560546875,0.987060546875,0.98828125,0.986083984375,0.9765624403953552,0.9941849708557129,0.9954138398170471,0.9947798252105713,0.9940015077590942,0.9881769418716431,0.9888750910758972,0.9879904985427856
320,train,2.361325979232788,10.605004148848002,0.302001953125,,,,2.361325979232788,0.24299156665802002,0.0,0.5,0.9921223521232605,0.992919921875,7.943359375,0.992919921875,0.007080078125,0.044557955116033554,0.00029864708913588306,0.7126399874687195,0.016530849039554596,0.712448239326477,1314816,0.28542274981737137,14350.64304657158,,0.982666015625,0.9970703125,0.99755859375,0.995849609375,0.995849609375,0.98974609375,0.991943359375,0.99267578125,0.981560230255127,0.9959726929664612,0.9963855147361755,0.9957096576690674,0.9951736927032471,0.9906046390533447,0.9910475611686707,0.9905254244804382
340,train,2.32601261138916,10.237040983415314,0.32421875,,,,2.32601261138916,0.24382685124874115,0.0,0.5,0.9935995936393738,0.9937744140625,7.9501953125,0.9937744140625,0.0062255859375,0.03753287345170975,0.0002983916476066029,0.8551576137542725,0.013768919743597507,0.8550467491149902,1396736,0.29791662469506264,13748.813125794934,,0.98583984375,0.997314453125,0.997314453125,0.99609375,0.99658203125,0.99267578125,0.9931640625,0.9912109375,0.9854485988616943,0.9970353245735168,0.9970544576644897,0.9965566396713257,0.9958841800689697,0.9919971227645874,0.9928727149963379,0.991947591304779
360,train,2.277480125427246,9.752075414928786,0.3310546875,,,,2.277480125427246,0.24521109461784363,0.0,0.5,0.994890570640564,0.99517822265625,7.96142578125,0.99517822265625,0.00482177734375,0.0311829075217247,0.0002981142734700209,0.6630226969718933,0.016924787312746048,0.6628066897392273,1478656,0.2848227499052882,14380.87372361245,,0.988525390625,0.99853515625,0.998046875,0.99755859375,0.996337890625,0.992919921875,0.995361328125,0.994140625,0.9888307452201843,0.998068630695343,0.997489333152771,0.996848464012146,0.9963160753250122,0.9934460520744324,0.9943972826004028,0.9937279224395752
380,train,2.268528461456299,9.665167677567883,0.326416015625,,,,2.268528461456299,0.2464156150817871,0.0,0.5,0.9957901239395142,0.99639892578125,7.97119140625,0.99639892578125,0.00360107421875,0.02650039829313755,0.0002978150123327258,0.6465212106704712,0.0028956334572285414,0.6465147137641907,1560576,0.28223299980163574,14512.831606788814,,0.9931640625,0.998046875,0.998779296875,0.99755859375,0.996826171875,0.997802734375,0.994873046875,0.994140625,0.9914966821670532,0.998460054397583,0.9979897737503052,0.9972187280654907,0.9970227479934692,0.9943457841873169,0.9953165054321289,0.9944711923599243
400,train,2.3031883239746094,10.006034129609619,0.3154296875,,,,2.3031883239746094,0.24608293175697327,0.0,0.5,0.9965493083000183,0.996063232421875,7.968505859375,0.996063232421875,0.003936767578125,0.022440526634454727,0.0002974939134000249,0.7834361791610718,0.012400522828102112,0.7833380103111267,1642496,0.279102333355695,14675.620768744899,,0.994140625,0.998291015625,0.99951171875,0.996337890625,0.99755859375,0.99365234375,0.99462890625,0.994384765625,0.9937081336975098,0.9986361265182495,0.998357892036438,0.9976218938827515,0.9973776340484619,0.9953347444534302,0.9961763620376587,0.9951819181442261
420,train,2.281411647796631,9.790491384710238,0.32861328125,,,,2.281411647796631,0.24717259407043457,0.0,0.5,0.9972280263900757,0.997161865234375,7.977294921875,0.997161865234375,0.002838134765625,0.018686674535274506,0.0002971510294678535,0.6832711100578308,0.021236678585410118,0.6829409599304199,1724416,0.29939929163083434,13680.727090865848,,0.995361328125,0.998779296875,0.9990234375,0.9990234375,0.997802734375,0.99462890625,0.996826171875,0.995849609375,0.9950841069221497,0.9988447427749634,0.9986365437507629,0.9980347156524658,0.9979679584503174,0.9962508082389832,0.9970006942749023,0.9960045218467712
440,train,2.2197632789611816,9.20515155490949,0.3447265625,,,,2.2197632789611816,0.24738362431526184,0.0,0.5,0.997748613357544,0.99737548828125,7.97900390625,0.99737548828125,0.00262451171875,0.01567753218114376,0.00029678641691409396,0.7099602818489075,0.009477829560637474,0.709896981716156,1806336,0.2896832497790456,14139.581778111793,,0.99560546875,0.9990234375,0.998046875,0.998779296875,0.99755859375,0.996337890625,0.9970703125,0.99658203125,0.9962652921676636,0.9989901185035706,0.9988619685173035,0.9982663989067078,0.9982788562774658,0.9970940351486206,0.9976548552513123,0.9965771436691284
460,train,2.21630597114563,9.17338146363339,0.3427734375,,,,2.21630597114563,0.2483856976032257,0.0,0.5,0.9980960488319397,0.998382568359375,7.987060546875,0.998382568359375,0.001617431640625,0.013623367995023727,0.0002964001356893063,0.7643203735351562,0.0068603390827775,0.7642895579338074,1888256,0.3095208341255784,13233.357979185905,,0.997314453125,0.998291015625,0.99951171875,0.998046875,0.99755859375,0.998291015625,0.999267578125,0.998779296875,0.997069776058197,0.9990840554237366,0.9989252090454102,0.9984803199768066,0.9984045028686523,0.9975917339324951,0.9981043338775635,0.9971087574958801
480,train,2.2417993545532227,9.410248436274806,0.348388671875,,,,2.2417993545532227,0.24823397397994995,0.0,0.5,0.9984233379364014,0.99822998046875,7.98583984375,0.99822998046875,0.00177001953125,0.011597001925110817,0.00029599224930687063,0.7354900240898132,0.007659757509827614,0.7354501485824585,1970176,0.2725827912800014,15026.627252461156,,0.998046875,0.999267578125,0.998779296875,0.99853515625,0.998291015625,0.99609375,0.9990234375,0.997802734375,0.9977251291275024,0.9991922378540039,0.999032735824585,0.9986912608146667,0.998664140701294,0.9980113506317139,0.9983894228935242,0.9976807832717896
499,validation,,,,2.1723625087738037,8.779000024842217,0.3565234375,,0.25,,0.5,0.9986866080760955,1.0,8.0,1.0,0.0,0.0099290213547647,,,,,,,,4.424827040638775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982521533966064,0.9992150664329529,0.9991227984428406,0.9989001750946045,0.9989133477210999,0.9983866810798645,0.998589277267456,0.9981127381324768
500,train,2.213289260864258,9.145749728881567,0.350341796875,,,,2.213289260864258,0.24887290596961975,0.0,0.5,0.9986865520477295,0.998870849609375,7.990966796875,0.998870849609375,0.001129150390625,0.009923329576849937,0.00029556282483254393,0.7610130906105042,0.010109719820320606,0.7609459161758423,2052096,0.22405862528830767,18280.92980008901,,0.99755859375,0.99951171875,1.0,0.99951171875,0.9990234375,0.99951171875,0.998291015625,0.99755859375,0.9982283115386963,0.999199628829956,0.9991235136985779,0.9989064931869507,0.9989237785339355,0.9983982443809509,0.9985931515693665,0.9981186389923096
520,train,2.1529297828674316,8.610047048851838,0.364990234375,,,,2.1534276008605957,0.24890288710594177,0.0019999999999999953,0.5,0.9989230036735535,0.9989013671875,7.9912109375,0.9989013671875,0.0010986328125,0.008365130051970482,0.00029511193287343353,0.905189573764801,0.0287354476749897,0.9047333598136902,2134016,0.28811787487939,14216.40362200589,,0.998291015625,0.999755859375,0.999267578125,0.998779296875,0.999267578125,0.998779296875,0.999267578125,0.997802734375,0.9986108541488647,0.999306857585907,0.9992085695266724,0.9990590810775757,0.9991468191146851,0.9987156391143799,0.9988709688186646,0.9984651207923889
540,train,2.1672887802124023,8.734570568487689,0.3662109375,,,,2.168285846710205,0.24926823377609253,0.0039999999999999975,0.5,0.9990684986114502,0.999267578125,7.994140625,0.999267578125,0.000732421875,0.0073703317902982235,0.00029463964756638725,0.6794898509979248,0.004939303733408451,0.6794718503952026,2215936,0.3396651246584952,12058.936000916152,,0.9990234375,0.99951171875,0.9990234375,0.999267578125,0.999267578125,0.999267578125,0.998779296875,1.0,0.9989442825317383,0.9994009733200073,0.9992552995681763,0.9990941882133484,0.9992125630378723,0.998848557472229,0.9991179704666138,0.9986745119094849
560,train,2.127406120300293,8.39306794328527,0.37255859375,,,,2.128901720046997,0.24926817417144775,0.005999999999999999,0.5,0.99920654296875,0.999267578125,7.994140625,0.999267578125,0.000732421875,0.0064155422151088715,0.0002941460465658037,0.7441825270652771,0.0038736900314688683,0.7441723942756653,2297856,0.29551604203879833,13860.499659312018,,0.999267578125,0.9990234375,0.999267578125,0.9990234375,0.99951171875,0.9990234375,0.999267578125,0.999755859375,0.9991477727890015,0.9995050430297852,0.9993730783462524,0.9991635680198669,0.999305784702301,0.9989484548568726,0.9992673397064209,0.99894118309021
580,train,2.080596923828125,8.009248398874979,0.389404296875,,,,2.0825905799865723,0.2492072582244873,0.008000000000000002,0.5,0.9993045926094055,0.99920654296875,7.99365234375,0.99920654296875,0.00079345703125,0.0057128435000777245,0.00029363121103086404,0.8751254081726074,0.0022575422190129757,0.8751224875450134,2379776,0.2750082090497017,14894.100849403147,,0.999267578125,0.99951171875,0.998779296875,0.9990234375,0.998779296875,0.99951171875,0.999267578125,0.99951171875,0.9992902874946594,0.9996082782745361,0.9994200468063354,0.999243974685669,0.9993488788604736,0.9990761280059814,0.9993131160736084,0.9991353750228882
600,train,2.07607364654541,7.9731021589032185,0.383544921875,,,,2.0785672664642334,0.24935972690582275,0.009999999999999997,0.5,0.9993160963058472,0.999359130859375,7.994873046875,0.999359130859375,0.000640869140625,0.005330001004040241,0.0002930952256121879,0.7117716073989868,0.021181989461183548,0.7114564180374146,2461696,0.2863887078128755,14302.23988676362,,0.998779296875,1.0,1.0,0.999267578125,0.9990234375,0.9990234375,0.999267578125,0.99951171875,0.9993862509727478,0.9996725916862488,0.999447762966156,0.9992589354515076,0.9992015361785889,0.9990854263305664,0.9993174076080322,0.9991588592529297
620,train,2.0459647178649902,7.736618593078414,0.4111328125,,,,2.048957347869873,0.24939024448394775,0.011999999999999999,0.5,0.9993772506713867,0.9993896484375,7.9951171875,0.9993896484375,0.0006103515625,0.004863637499511242,0.0002925381784379147,0.7857196927070618,0.0057438211515545845,0.7856987118721008,2543616,0.27660116693004966,14808.325089372625,,0.99951171875,1.0,0.999755859375,0.999267578125,0.99951171875,0.999267578125,0.99951171875,0.998291015625,0.9994867444038391,0.9997138977050781,0.9994559288024902,0.999372124671936,0.9993442296981812,0.9991568326950073,0.9993702173233032,0.9991176724433899
640,train,2.058298349380493,7.832630063942828,0.392333984375,,,,2.0617830753326416,0.2489030361175537,0.014,0.5,0.9989286661148071,0.9989013671875,7.9912109375,0.9989013671875,0.0010986328125,0.005838054232299328,0.0002919601610992131,0.7653263211250305,0.0076983338221907616,0.7652876377105713,2625536,0.28480087500065565,14381.978285672649,,0.999267578125,0.999755859375,0.99951171875,0.998046875,0.998779296875,0.997802734375,0.99853515625,0.99951171875,0.9995371103286743,0.9997406005859375,0.9994015097618103,0.9988409876823425,0.9981812834739685,0.9981472492218018,0.9986664056777954,0.998914361000061
660,train,2.0262839794158936,7.585844762816109,0.39794921875,,,,2.030282497406006,0.2499084770679474,0.016000000000000004,0.5,0.9995283484458923,0.999908447265625,7.999267578125,0.999908447265625,9.1552734375e-05,0.003988747484982014,0.00029136126863522205,0.7929193377494812,0.0010145477717742324,0.7929186820983887,2707456,0.33445162465795875,12246.913149813368,,1.0,1.0,0.999755859375,1.0,0.999755859375,1.0,1.0,0.999755859375,0.9995906352996826,0.9997695684432983,0.9995278120040894,0.9994140267372131,0.9994327425956726,0.9993987083435059,0.9995508193969727,0.9995428323745728
680,train,2.041334867477417,7.700881997867341,0.392822265625,,,,2.0458288192749023,0.2496645152568817,0.018000000000000006,0.5,0.9995588064193726,0.999664306640625,7.997314453125,0.999664306640625,0.000335693359375,0.0038288156501948833,0.00029074159951742346,0.8468449115753174,0.011017585173249245,0.8467732667922974,2789376,0.28478966606780887,14382.544340723149,,0.99951171875,1.0,0.99951171875,0.9990234375,0.99951171875,0.999755859375,1.0,1.0,0.9995993971824646,0.9997806549072266,0.9995242953300476,0.9994706511497498,0.9994692206382751,0.9994686245918274,0.9995701313018799,0.999586820602417
700,train,2.016580820083618,7.512594058758787,0.4052734375,,,,2.021574020385742,0.24966448545455933,0.020000000000000007,0.5,0.999571681022644,0.999664306640625,7.997314453125,0.999664306640625,0.000335693359375,0.0037020568270236254,0.0002901012556334517,0.8319842219352722,0.004230462480336428,0.8319734334945679,2871296,0.2866177908144891,14290.80863529194,,0.999755859375,1.0,0.99951171875,1.0,0.999267578125,0.99951171875,0.99951171875,0.999755859375,0.9996616840362549,0.9997726678848267,0.999539315700531,0.9994876980781555,0.9994329214096069,0.9994502067565918,0.9995988607406616,0.9996299147605896
720,train,1.9298902750015259,6.88875433155242,0.42041015625,,,,1.9353835582733154,0.2496950328350067,0.021999999999999995,0.5,0.9996051788330078,0.99969482421875,7.99755859375,0.99969482421875,0.00030517578125,0.003466355847194791,0.00028944034227034083,0.7900866866111755,0.004471250809729099,0.7900739908218384,2953216,0.3070070827379823,13341.711739907203,,1.0,0.999755859375,0.999755859375,0.999755859375,0.9990234375,1.0,0.999267578125,1.0,0.9996888637542725,0.9997823238372803,0.9995605945587158,0.999534547328949,0.9994568824768066,0.9995377063751221,0.9996190667152405,0.9996617436408997
740,train,1.9693199396133423,7.165801653100399,0.407958984375,,,,1.9753118753433228,0.2496645152568817,0.023999999999999997,0.5,0.9996218681335449,0.999664306640625,7.997314453125,0.999664306640625,0.000335693359375,0.003323986195027828,0.00028875896809721314,0.7663495540618896,0.0023526689037680626,0.7663459777832031,3035136,0.27787979086861014,14740.18670877981,,1.0,0.999755859375,0.999755859375,0.99951171875,0.9990234375,1.0,0.99951171875,0.999755859375,0.9997167587280273,0.9997987747192383,0.9995729923248291,0.999563455581665,0.9994634985923767,0.9995591044425964,0.9996460676193237,0.9996545314788818
749,validation,,,,2.0058746314048768,7.432591832930782,0.4093115234375,,0.25,,0.5,0.9996322107315063,1.0,8.0,1.0,0.0,0.0032398427277803422,,,,,,,,4.3909298330545425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997353553771973,0.9998143911361694,0.9995826482772827,0.9995792508125305,0.9994669556617737,0.9995643496513367,0.9996578693389893,0.9996569156646729
760,train,1.973423719406128,7.195268947412073,0.412841796875,,,,1.9799126386642456,0.2495730221271515,0.026000000000000002,0.5,0.9996323585510254,0.99957275390625,7.99658203125,0.99957275390625,0.00042724609375,0.0031995258759707212,0.00028805724514741114,0.8446903228759766,0.004977325908839703,0.8446756601333618,3117056,0.32224716572090983,12710.740188627267,,0.999755859375,1.0,0.999755859375,0.999267578125,0.9990234375,0.999755859375,0.99951171875,0.99951171875,0.9997354745864868,0.9998263716697693,0.9996013641357422,0.99958336353302,0.9994266629219055,0.9995437264442444,0.9996604919433594,0.9996815919876099
780,train,1.8992375135421753,6.680798481356076,0.43212890625,,,,1.9062238931655884,0.24951201677322388,0.028,0.5,0.999652087688446,0.99951171875,7.99609375,0.99951171875,0.00048828125,0.003030730877071619,0.0002873352888000772,0.9186928868293762,0.0033345273695886135,0.9186868071556091,3198976,0.2879698327742517,14223.712117827907,,0.999755859375,0.999267578125,0.9990234375,0.999755859375,0.99951171875,0.999755859375,0.99951171875,0.99951171875,0.999751091003418,0.9998400211334229,0.999626100063324,0.9996351003646851,0.9994831085205078,0.9996137022972107,0.9996892213821411,0.9995784163475037
800,train,1.9289005994796753,6.88194007252331,0.4169921875,,,,1.9363923072814941,0.24972552061080933,0.030000000000000002,0.5,0.9996715784072876,0.999725341796875,7.997802734375,0.999725341796875,0.000274658203125,0.0028511900454759598,0.00028659321776118243,0.8032577037811279,0.0008116664248518646,0.8032572865486145,3280896,0.27308070892468095,14999.228675394012,,1.0,1.0,0.999755859375,1.0,0.999755859375,0.99951171875,0.999755859375,0.9990234375,0.9997779130935669,0.9998571872711182,0.9996458292007446,0.9996594190597534,0.9994949102401733,0.9996010065078735,0.9997026324272156,0.9996337890625
820,train,1.883639931678772,6.577402638897932,0.430908203125,,,,1.8916224241256714,0.24945110082626343,0.03200000000000001,0.5,0.9997109174728394,0.99945068359375,7.99560546875,0.99945068359375,0.00054931640625,0.0025837752036750317,0.0002858311540440085,0.8095930814743042,0.00787790585309267,0.8095546960830688,3362816,0.288457834161818,14199.649012487007,,0.999267578125,0.999755859375,0.999267578125,1.0,0.999267578125,0.99951171875,0.999755859375,0.998779296875,0.9998124837875366,0.999866783618927,0.999647855758667,0.9996780157089233,0.9995658993721008,0.9996920228004456,0.999751091003418,0.9996726512908936
840,train,1.8916330337524414,6.630187164589238,0.42578125,,,,1.9001257419586182,0.24978652596473694,0.034,0.5,0.9997116923332214,0.999786376953125,7.998291015625,0.999786376953125,0.000213623046875,0.002499951049685478,0.0002850492229490863,0.7856205701828003,0.001643290277570486,0.7856189012527466,3444736,0.2786060841754079,14701.760774977172,,1.0,0.999755859375,0.999755859375,1.0,1.0,0.999755859375,1.0,0.9990234375,0.9998304843902588,0.9998664855957031,0.9996719360351562,0.9996711015701294,0.9995965957641602,0.9996861219406128,0.9997352361679077,0.9996353387832642
860,train,1.8907630443572998,6.624421480473921,0.4443359375,,,,1.8997575044631958,0.2498474419116974,0.03599999999999999,0.5,0.9997168779373169,0.999847412109375,7.998779296875,0.999847412109375,0.000152587890625,0.0024469278287142515,0.00028424755304359324,0.8535493612289429,0.0035542408004403114,0.8535419702529907,3526656,0.28304120898246765,14471.390984814927,,0.999755859375,1.0,0.999755859375,1.0,0.999755859375,1.0,0.999755859375,0.999755859375,0.9998252391815186,0.9998694062232971,0.9996910095214844,0.9996727705001831,0.9996391534805298,0.9997116923332214,0.9997548460960388,0.9995715618133545
