step,split,mean_reward,reward_std,best_group_reward,worst_group_reward,mean_ce_component,mean_compute_penalty,mean_kl,mean_advantage,advantage_std,policy_loss,total_policy_loss,routing_entropy,clip_fraction,mean_probability_ratio,learning_rate,gradient_norm,router_gradient_norm,transformer_gradient_norm,tokens_processed,seconds_per_step,tokens_per_second,val_loss,val_perplexity,val_accuracy,mean_soft_gate,mean_hard_gate,layers_per_token,compute_fraction,skip_fraction,validation_time_sec
120,grpo_train,-1.3699567317962646,0.09348543733358383,-1.3650705814361572,-1.3739341497421265,1.2705456018447876,0.0994110107421875,0.00016239192336797714,6.8587251007556915e-06,0.9995508193969727,-6.381305865943432e-06,-4.7573867050232366e-06,0.026713155210018158,0.0,0.9999992847442627,9.678769309634573e-05,0.004875462967902422,0.004875462967902422,0.0,495616,0.6911519169807434,5926.338188994882,,,,,,,,,
130,grpo_train,-1.3476687669754028,0.10709371417760849,-1.343697190284729,-1.3517587184906006,1.2482821941375732,0.09938660264015198,0.00021168214152567089,1.5584751963615417e-05,0.9992493391036987,-1.568719744682312e-05,-1.3570375813287683e-05,0.028030596673488617,0.0,1.000000238418579,9.624260898581037e-05,0.0019373970571905375,0.0019373970571905375,0.0,536576,0.5537108751013875,7397.36238564937,,,,,,,,,
140,grpo_train,-1.397592306137085,0.2108592689037323,-1.3922804594039917,-1.403800368309021,1.2981202602386475,0.0994720458984375,0.0001771137904142961,-1.6707926988601685e-06,0.999713659286499,1.4351680874824524e-06,3.206305791536579e-06,0.02702723816037178,0.0,1.0000014305114746,9.565682339948654e-05,0.004376064985990524,0.004376064985990524,0.0,577536,0.5105040417984128,8023.44284204007,,,,,,,,,
150,grpo_train,-1.365083932876587,0.13605737686157227,-1.3616182804107666,-1.369396686553955,1.2657065391540527,0.09937743842601776,0.0001892982400022447,-7.692724466323853e-07,0.999607264995575,8.502975106239319e-07,2.7432797651272267e-06,0.0269276425242424,0.0,1.000000238418579,9.503091443702521e-05,0.004062554333359003,0.004062554333359003,0.0,618496,0.5147269167937338,7957.617653870212,,,,,,,,,
160,grpo_train,-1.4003939628601074,0.1704736351966858,-1.3968987464904785,-1.4046978950500488,1.3009920120239258,0.09940186142921448,0.00021770320017822087,1.2486707419157028e-05,0.9994019269943237,-1.411675475537777e-05,-1.193972275359556e-05,0.027028732001781464,0.0,0.9999997615814209,9.43654997950054e-05,0.0037262984551489353,0.0037262984551489353,0.0,659456,0.5257438328117132,7790.866472164434,,,,,,,,,
170,grpo_train,-1.485260009765625,0.16456609964370728,-1.481077790260315,-1.489436388015747,1.385870337486267,0.09938964992761612,0.00023607327602803707,-6.118789315223694e-06,0.9996570348739624,5.875714123249054e-06,8.23644677439006e-06,0.026500720530748367,0.0,1.0,9.36612361573423e-05,0.002466360805556178,0.002466360805556178,0.0,700416,0.5531024998053908,7405.498983355125,,,,,,,,,
180,grpo_train,-1.410320520401001,0.18176144361495972,-1.4067095518112183,-1.4152648448944092,1.3108911514282227,0.09942932426929474,0.00019499374320730567,9.746290743350983e-07,0.9994794726371765,-1.2565869837999344e-06,6.933503300388111e-07,0.025466378778219223,0.0,0.9999997615814209,9.29188185472195e-05,0.002247421769425273,0.002247421769425273,0.0,741376,0.9854719168506563,4156.38429666254,,,,,,,,,
190,grpo_train,-1.4347686767578125,0.2099902182817459,-1.4305583238601685,-1.440360426902771,1.335342526435852,0.09942626953125,0.00019520282512530684,-1.0992400348186493e-05,0.9994494915008545,1.0586809366941452e-05,1.2538837836473249e-05,0.026626037433743477,0.0,1.000000238418579,9.213897964118503e-05,0.0025849894154816866,0.0025849894154816866,0.0,782336,0.5829400001093745,7026.452120683922,,,,,,,,,
199,validation,,,,,,,,,,,,0.02624231092631817,,,,,,,,,,1.516985034942627,4.558460855871836,0.54677734375,0.9940477520227432,1.0,8.0,1.0,0.0,0.47356733307242393
200,grpo_train,-1.4535377025604248,0.10428564250469208,-1.4497686624526978,-1.4591673612594604,1.3541603088378906,0.09937744587659836,0.00021066944464109838,-3.5651028156280518e-06,0.9996261596679688,2.9597431421279907e-06,5.0664375521591865e-06,0.0262089055031538,0.0,0.9999995231628418,9.132248904608807e-05,0.006056187674403191,0.006056187674403191,0.0,823296,0.43552612513303757,9404.717107954935,,,,,,,,,
210,grpo_train,-1.4340236186981201,0.16685016453266144,-1.4292632341384888,-1.4380658864974976,1.3346034288406372,0.09942016005516052,0.00022654104395769536,-1.2774253264069557e-05,0.9996677041053772,1.258612610399723e-05,1.485153643443482e-05,0.025968294590711594,0.0,0.9999996423721313,9.047015253956986e-05,0.0027698767371475697,0.0027698767371475697,0.0,864256,0.5368326250463724,7629.938660390064,,,,,,,,,
220,grpo_train,-1.3851306438446045,0.17699465155601501,-1.3816205263137817,-1.3885815143585205,1.2856707572937012,0.09945984184741974,0.00021490135986823589,1.2219883501529694e-05,0.9993693828582764,-1.6375677660107613e-05,-1.422666355210822e-05,0.024127015843987465,0.0,0.9999991655349731,8.958281127485851e-05,0.008359021507203579,0.008359021507203579,0.0,905216,0.5077211251482368,8067.42086771377,,,,,,,,,
230,grpo_train,-1.406395673751831,0.20648550987243652,-1.4035216569900513,-1.409112811088562,1.3068900108337402,0.09950561821460724,0.0002389372093603015,1.2309756129980087e-06,0.9993054866790771,-1.957174390554428e-06,4.321975666243816e-07,0.02267441153526306,0.0,1.0,8.866134095065227e-05,0.006268107332289219,0.006268107332289219,0.0,946176,0.5129249170422554,7985.574231057616,,,,,,,,,
240,grpo_train,-1.4419971704483032,0.0666411817073822,-1.4384691715240479,-1.445579171180725,1.3424731492996216,0.09952392429113388,0.00025707861641421914,1.157401129603386e-05,0.9995617866516113,-1.1914176866412163e-05,-9.343390956928488e-06,0.021925058215856552,0.0,0.9999998211860657,8.770665094691069e-05,0.0013734990498051047,0.0013734990498051047,0.0,987136,0.5073015000671148,8074.094004173275,,,,,,,,,
250,grpo_train,-1.3432354927062988,0.19640390574932098,-1.3399457931518555,-1.3465029001235962,1.2436994314193726,0.09953613579273224,0.00030568306101486087,-4.190020263195038e-06,0.9994710087776184,3.916211426258087e-06,6.973042218305636e-06,0.021893441677093506,0.0,0.9999996423721313,8.671968342740631e-05,0.0025387636851519346,0.0025387636851519346,0.0,1028096,0.5084917498752475,8055.194604445216,,,,,,,,,
260,grpo_train,-1.3769034147262573,0.12580163776874542,-1.3740202188491821,-1.3798166513442993,1.2773367166519165,0.09956665337085724,0.00031874471460469067,8.602626621723175e-06,0.9993083477020264,-8.886680006980896e-06,-5.69923304283293e-06,0.02126019261777401,0.0,1.0000001192092896,8.57014124099229e-05,0.006027725525200367,0.006027725525200367,0.0,1069056,0.5197577499784529,7880.594373378374,,,,,,,,,
270,grpo_train,-1.4739711284637451,0.18014676868915558,-1.4704163074493408,-1.4771654605865479,1.374450445175171,0.09952087700366974,0.00031071744160726666,9.58516466198489e-07,0.9995132684707642,-3.064449629164301e-06,4.272465048416052e-08,0.021506965160369873,0.0,1.0000007152557373,8.465284280501733e-05,0.007540402468293905,0.007540402468293905,0.0,1110016,0.5108664170838892,8017.751535480941,,,,,,,,,
280,grpo_train,-1.408660650253296,0.12346947938203812,-1.4054468870162964,-1.4123200178146362,1.3091092109680176,0.09955138713121414,0.0002875130157917738,-4.735775291919708e-07,0.9995735287666321,2.253800630569458e-07,3.1005101845948957e-06,0.021779950708150864,0.0,0.9999999403953552,8.35750094242943e-05,0.001776507357135415,0.001776507357135415,0.0,1150976,0.49234637524932623,8319.346309649927,,,,,,,,,
290,grpo_train,-1.4154469966888428,0.17026354372501373,-1.4112440347671509,-1.423630952835083,1.3159230947494507,0.09952393174171448,0.0003019964206032455,-8.560717105865479e-06,0.9995605945587158,8.499715477228165e-06,1.1519679901539348e-05,0.022381607443094254,0.0,0.9999998211860657,8.246897595917219e-05,0.00238327425904572,0.00238327425904572,0.0,1191936,0.4892226248048246,8372.466423919172,,,,,,,,,
299,validation,,,,,,,,,,,,0.023051594104617833,,,,,,,,,,1.516985034942627,4.558460855871836,0.54677734375,0.9948857516050339,1.0,8.0,1.0,0.0,0.46513500018045306
300,grpo_train,-1.4120841026306152,0.21143950521945953,-1.4092835187911987,-1.414962887763977,1.3126273155212402,0.099456787109375,0.00030299543868750334,1.884251832962036e-05,0.9994149804115295,-2.020411193370819e-05,-1.7174157619592734e-05,0.0227753147482872,0.0,1.0000007152557373,8.133583393114802e-05,0.0024056597612798214,0.0024056597612798214,0.0,1232896,0.4124064580537379,9931.949221479645,,,,,,,,,
310,grpo_train,-1.3423638343811035,0.18381644785404205,-1.3392752408981323,-1.3456698656082153,1.2428826093673706,0.09948120266199112,0.0003065440687350929,-2.754080924205482e-06,0.999517023563385,2.575136022642255e-06,5.640576546284137e-06,0.0223332978785038,0.0,0.9999996423721313,8.017670161459756e-05,0.003315594280138612,0.003315594280138612,0.0,1273856,0.5010909582488239,8174.164655284147,,,,,,,,,
320,grpo_train,-1.449951171875,0.07245731353759766,-1.4471795558929443,-1.4534101486206055,1.350448727607727,0.0995025634765625,0.00034041592152789235,-1.2746546417474747e-05,0.9993951320648193,1.2536300346255302e-05,1.5940458979457617e-05,0.02291296236217022,0.0,1.000000238418579,7.899272293317355e-05,0.002958411816507578,0.002958411816507578,0.0,1314816,0.49829912511631846,8219.962254687616,,,,,,,,,
330,grpo_train,-1.3790371417999268,0.1943388134241104,-1.3767188787460327,-1.3821210861206055,1.2795560359954834,0.09948120266199112,0.0003575494047254324,2.7993926778435707e-05,0.9993935227394104,-2.8308597393333912e-05,-2.4733102691243403e-05,0.023215821012854576,0.0,1.0,7.778506633089102e-05,0.003549172542989254,0.003549172542989254,0.0,1355776,0.5199108752422035,7878.273363856555,,,,,,,,,
340,grpo_train,-1.3322480916976929,0.10071820765733719,-1.3281452655792236,-1.3365614414215088,1.2328064441680908,0.0994415283203125,0.0003565760562196374,4.11132350564003e-06,0.9996022582054138,-4.595844075083733e-06,-1.030083694786299e-06,0.02214040979743004,0.0,0.9999995827674866,7.655492361901429e-05,0.00209784135222435,0.00209784135222435,0.0,1396736,0.5038545001298189,8129.33098532346,,,,,,,,,
350,grpo_train,-1.365722417831421,0.12054364383220673,-1.3625673055648804,-1.368801236152649,1.266235113143921,0.0994873046875,0.0003934800042770803,-1.2312084436416626e-06,0.9994228482246399,1.2423843145370483e-06,5.1771844482573215e-06,0.022606080397963524,0.0,1.0,7.530350879988308e-05,0.001924055628478527,0.001924055628478527,0.0,1437696,1.0520989587530494,3893.1699018641657,,,,,,,,,
360,grpo_train,-1.2933311462402344,0.17581434547901154,-1.2903250455856323,-1.2966960668563843,1.193834662437439,0.09949646890163422,0.0004048446426168084,-9.807758033275604e-06,0.9995394349098206,9.564217180013657e-06,1.3612663678941317e-05,0.02216222882270813,0.0,1.0,7.403205686883872e-05,0.0017135259695351124,0.0017135259695351124,0.0,1478656,0.5063861249946058,8088.689238955021,,,,,,,,,
370,grpo_train,-1.5746567249298096,0.2220420092344284,-1.570467472076416,-1.578902244567871,1.475077748298645,0.099578857421875,0.0004317864077165723,8.75396654009819e-06,0.9995497465133667,-9.208451956510544e-06,-4.8905881158134434e-06,0.022007044404745102,0.0,0.9999997615814209,7.274182259543288e-05,0.002127354731783271,0.002127354731783271,0.0,1519616,0.5064985840581357,8086.893288392416,,,,,,,,,
380,grpo_train,-1.3108365535736084,0.19214174151420593,-1.3061418533325195,-1.3157916069030762,1.211437702178955,0.09939880669116974,0.0004546529962681234,-7.217749953269958e-07,0.9996860027313232,5.913898348808289e-07,5.137919742992381e-06,0.022250209003686905,0.0,0.999998927116394,7.143407928512154e-05,0.0014505537692457438,0.0014505537692457438,0.0,1560576,0.5389027497731149,7600.629244746792,,,,,,,,,
390,grpo_train,-1.350982666015625,0.14319244027137756,-1.3468793630599976,-1.3545829057693481,1.2514312267303467,0.09955139458179474,0.00046208652202039957,3.1013041734695435e-06,0.9990115761756897,-3.0035153031349182e-06,1.6173498806892894e-06,0.021392719820141792,0.0,1.0000001192092896,7.011011752266625e-05,0.004050777293741703,0.004050777293741703,0.0,1601536,0.49549175007268786,8266.535213551231,,,,,,,,,
399,validation,,,,,,,,,,,,0.02086748480796814,,,,,,,,,,1.516985034942627,4.558460855871836,0.54677734375,0.9954326838254929,1.0,8.0,1.0,0.0,0.4875449580140412
400,grpo_train,-1.3837332725524902,0.13555391132831573,-1.3790490627288818,-1.3879075050354004,1.284224510192871,0.09950867295265198,0.0004796059802174568,9.55536961555481e-07,0.999622642993927,-1.2544915080070496e-06,3.5415682759776246e-06,0.02116367220878601,0.0,1.0,6.877124389848268e-05,0.0035165580920875072,0.0035165580920875072,0.0,1642496,0.598347291816026,6845.5227524609545,,,,,,,,,
410,grpo_train,-1.3582087755203247,0.16903327405452728,-1.3536921739578247,-1.3637464046478271,1.2586848735809326,0.09952393174171448,0.000495431013405323,-6.3837505877017975e-06,0.9995723366737366,5.879439413547516e-06,1.0833749911398627e-05,0.021027427166700363,0.0,1.0,6.741877971919374e-05,0.002945087617263198,0.002945087617263198,0.0,1683456,0.4851965829730034,8441.939089723359,,,,,,,,,
420,grpo_train,-1.3301029205322266,0.1894698441028595,-1.3275846242904663,-1.3325518369674683,1.2305150032043457,0.09958801418542862,0.0004863280337303877,4.675239324569702e-06,0.9992958307266235,-5.529262125492096e-06,-6.659820428467356e-07,0.020697273313999176,0.0,0.9999997615814209,6.605405970365939e-05,0.0032026791013777256,0.0032026791013777256,0.0,1724416,0.5396163333207369,7590.578244349438,,,,,,,,,
430,grpo_train,-1.3543206453323364,0.04728175699710846,-1.3512866497039795,-1.356858253479004,1.254818081855774,0.0995025634765625,0.0005037522641941905,7.492955774068832e-06,0.9994508028030396,-7.91996717453003e-06,-2.8824447326769587e-06,0.021730490028858185,0.0,1.0,6.467843066577033e-05,0.001986259128898382,0.001986259128898382,0.0,1765376,0.5045625418424606,8117.9232708061245,,,,,,,,,
440,grpo_train,-1.341047763824463,0.1794746071100235,-1.3382245302200317,-1.3437212705612183,1.2415024042129517,0.09954528510570526,0.000500934780575335,1.846812665462494e-06,0.9994397163391113,-2.200482413172722e-06,2.808865247061476e-06,0.02209145948290825,0.0,1.0000001192092896,6.329325018530526e-05,0.004467385821044445,0.004467385821044445,0.0,1806336,0.516906791832298,7924.059162544106,,,,,,,,,
450,grpo_train,-1.3627140522003174,0.27597397565841675,-1.360033392906189,-1.3653285503387451,1.2632299661636353,0.09948424994945526,0.0004948588903062046,5.7425349950790405e-06,0.9993143677711487,-7.05476850271225e-06,-2.1061796360299923e-06,0.021235518157482147,0.0,0.9999991655349731,6.18998852681635e-05,0.004775378853082657,0.004775378853082657,0.0,1847296,0.506288000382483,8090.256922750716,,,,,,,,,
460,grpo_train,-1.3544120788574219,0.09564023464918137,-1.351517677307129,-1.357654094696045,1.254830241203308,0.09958191215991974,0.0005109317135065794,-3.4938566386699677e-06,0.9995315074920654,2.8850045055150986e-06,7.994322004378773e-06,0.02116837538778782,0.0,0.9999998807907104,6.0499710997295305e-05,0.005598209798336029,0.005598209798336029,0.0,1888256,0.5115331248380244,8007.301582467387,,,,,,,,,
470,grpo_train,-1.4171011447906494,0.10393545031547546,-1.413143515586853,-1.4209951162338257,1.317604660987854,0.09949646145105362,0.0005425725830718875,2.528890036046505e-06,0.9996150732040405,-2.4679466150701046e-06,2.957779088319512e-06,0.021110888570547104,0.0,1.000000238418579,5.9094109175660917e-05,0.0035686513874679804,0.0035686513874679804,0.0,1929216,0.5277709583751857,7760.942384192737,,,,,,,,,
480,grpo_train,-1.4030383825302124,0.14810101687908173,-1.3996294736862183,-1.4072433710098267,1.3035327196121216,0.09950561821460724,0.0005382690578699112,-5.459412932395935e-06,0.9995529055595398,5.36162406206131e-06,1.0744313840405084e-05,0.020905286073684692,0.0,1.000000238418579,5.768446696255794e-05,0.0026656913105398417,0.0026656913105398417,0.0,1970176,0.53155104117468,7705.751061926637,,,,,,,,,
490,grpo_train,-1.4236992597579956,0.1163666769862175,-1.420841097831726,-1.426498293876648,1.3242301940917969,0.09946899116039276,0.000544240465387702,-1.9407831132411957e-05,0.9988229870796204,1.9213883206248283e-05,2.4656288587721065e-05,0.021572621539235115,0.0,1.0000004768371582,5.627217550466253e-05,0.0023149754852056503,0.0023149754852056503,0.0,2011136,0.5080891246907413,8061.577784199008,,,,,,,,,
499,validation,,,,,,,,,,,,0.021348750963807107,,,,,,,,,,1.516985034942627,4.558460855871836,0.54677734375,0.9952442675828934,1.0,8.0,1.0,0.0,0.4791645831428468
500,grpo_train,-1.3598761558532715,0.09240700304508209,-1.3570445775985718,-1.3637750148773193,1.2604039907455444,0.0994720458984375,0.000523138209246099,1.0295771062374115e-05,0.9994881749153137,-1.1085765436291695e-05,-5.854383289261023e-06,0.021112380549311638,0.0,1.0000007152557373,5.485862856313565e-05,0.004003429319709539,0.004003429319709539,0.0,2052096,0.43682958325371146,9376.654322473016,,,,,,,,,
510,grpo_train,-1.3443506956100464,0.1821480095386505,-1.339267611503601,-1.3477002382278442,1.2448328733444214,0.099517822265625,0.0005155267426744103,4.815869033336639e-06,0.9994059205055237,-4.847184754908085e-06,3.080826900259126e-07,0.021730875596404076,0.0,0.9999998211860657,5.344522113814897e-05,0.0018483847379684448,0.0018483847379684448,0.0,2093056,0.6294822497293353,6506.934868713451,,,,,,,,,
520,grpo_train,-1.3215303421020508,0.12453912198543549,-1.3173999786376953,-1.3256504535675049,1.2220368385314941,0.09949341416358948,0.0005413364269770682,-9.611248970031738e-06,0.9996265172958374,9.578652679920197e-06,1.4992016986070666e-05,0.022930070757865906,0.0,1.000000238418579,5.203334809218819e-05,0.006716382224112749,0.006716382224112749,0.0,2134016,0.48324150033295155,8476.093210491797,,,,,,,,,
530,grpo_train,-1.3580824136734009,0.14328865706920624,-1.3535553216934204,-1.3619290590286255,1.2585798501968384,0.0995025634765625,0.0005246783257462084,-1.0235235095024109e-05,0.9995653033256531,1.0530930012464523e-05,1.577771399752237e-05,0.022014973685145378,0.0,1.0,5.0624402773492234e-05,0.0021993431728333235,0.0021993431728333235,0.0,2174976,0.4897371670231223,8363.669894399933,,,,,,,,,
540,grpo_train,-1.4144728183746338,0.24040386080741882,-1.4112904071807861,-1.4167383909225464,1.3148846626281738,0.09958801418542862,0.0005443146219477057,9.101815521717072e-06,0.9994170665740967,-9.226612746715546e-06,-3.7834665818081703e-06,0.021799584850668907,0.0,1.0000004768371582,4.921977564098656e-05,0.0010315499966964126,0.0010315499966964126,0.0,2215936,0.5263006249442697,7782.624237684932,,,,,,,,,
550,grpo_train,-1.3962757587432861,0.1906740963459015,-1.3933594226837158,-1.3991625308990479,1.2967121601104736,0.0995635986328125,0.0005332565633580089,1.4392659068107605e-05,0.9993804693222046,-1.4587771147489548e-05,-9.255205441149883e-06,0.021123647689819336,0.0,0.9999996423721313,4.782085289206831e-05,0.001582312281243503,0.001582312281243503,0.0,2256896,0.8407170833088458,4872.031366222748,,,,,,,,,
560,grpo_train,-1.4210872650146484,0.1259954571723938,-1.4176274538040161,-1.4241065979003906,1.321584701538086,0.0995025634765625,0.0005511213676072657,1.475214958190918e-05,0.999315619468689,-1.5369616448879242e-05,-9.858402336249128e-06,0.021881524473428726,0.0,0.9999998807907104,4.642901509459665e-05,0.005003322847187519,0.005003322847187519,0.0,2297856,0.5065589169971645,8085.930111112678,,,,,,,,,
570,grpo_train,-1.4120697975158691,0.167570561170578,-1.4089457988739014,-1.414968490600586,1.3126007318496704,0.09946899861097336,0.0005651938845403492,-4.347413778305054e-06,0.9994152784347534,4.678964614868164e-06,1.03309030237142e-05,0.021207664161920547,0.0,0.9999997615814209,4.504563582443907e-05,0.0035906897392123938,0.0035906897392123938,0.0,2338816,0.5192970000207424,7887.58648680118,,,,,,,,,
580,grpo_train,-1.3035202026367188,0.05237952247262001,-1.3009611368179321,-1.3059265613555908,1.204127550125122,0.09939269721508026,0.000582117005251348,2.909451723098755e-06,0.9992150068283081,-3.0579976737499237e-06,2.763172233244404e-06,0.021355710923671722,0.0,1.0000003576278687,4.36720803099178e-05,0.001235110335983336,0.001235110335983336,0.0,2379776,0.5213511250913143,7856.509371266032,,,,,,,,,
590,grpo_train,-1.3086247444152832,0.08507321774959564,-1.305354356765747,-1.312185287475586,1.2090826034545898,0.09954223036766052,0.0005994647508487105,-5.807727575302124e-06,0.9994351863861084,5.362555384635925e-06,1.1357202311046422e-05,0.021536488085985184,0.0,0.9999999403953552,4.2309704084494345e-05,0.0024418875109404325,0.0024418875109404325,0.0,2420736,0.49936300003901124,8202.449920558816,,,,,,,,,
599,validation,,,,,,,,,,,,0.021288574766367675,,,,,,,,,,1.516985034942627,4.558460855871836,0.54677734375,0.9952156215906143,1.0,8.0,1.0,0.0,0.5840501659549773
600,grpo_train,-1.2890543937683105,0.15764319896697998,-1.285785436630249,-1.2947134971618652,1.1895272731781006,0.09952697157859802,0.0005978167173452675,-8.732342394068837e-06,0.9991395473480225,8.759569027461112e-06,1.4737735909875482e-05,0.021316705271601677,0.0,0.9999998807907104,4.09598516490215e-05,0.005389518104493618,0.005389518104493618,0.0,2461696,0.44557191571220756,9192.679914426168,,,,,,,,,
610,grpo_train,-1.475820541381836,0.1594836413860321,-1.4733762741088867,-1.4781078100204468,1.3762812614440918,0.09953919053077698,0.000616805802565068,3.2368581742048264e-05,0.9990305304527283,-3.245077095925808e-05,-2.6282712497049943e-05,0.021218009293079376,0.0,0.9999997019767761,3.962385514488342e-05,0.0012049293145537376,0.0012049293145537376,0.0,2502656,0.4939628751017153,8292.121142012067,,,,,,,,,
620,grpo_train,-1.375588059425354,0.2224753499031067,-1.3721634149551392,-1.378970980644226,1.2760610580444336,0.09952697157859802,0.0006127814413048327,-1.1129304766654968e-06,0.9995805025100708,9.438954293727875e-07,7.071709660522174e-06,0.020644666627049446,0.0,0.9999999403953552,3.830303303933288e-05,0.002091740956529975,0.002091740956529975,0.0,2543616,0.4961755843833089,8255.142189414404,,,,,,,,,
630,grpo_train,-1.4681081771850586,0.17052914202213287,-1.464726448059082,-1.4727720022201538,1.368575096130371,0.0995330810546875,0.0006091327522881329,8.362840162590146e-06,0.9995536208152771,-8.42161534819752e-06,-2.3302877707465086e-06,0.02063397504389286,0.0,1.0,3.6998688824323285e-05,0.0030862728599458933,0.0030862728599458933,0.0,2584576,0.5121689583174884,7997.3608971845,,,,,,,,,
