step,split,train_loss,train_perplexity,train_accuracy,val_loss,val_perplexity,val_accuracy,total_loss,density_loss,lambda_density,target_density,mean_soft_gate,mean_hard_gate,layers_per_token,compute_fraction,skip_fraction,routing_entropy,learning_rate,gradient_norm,router_gradient_norm,transformer_gradient_norm,tokens_processed,seconds_per_step,tokens_per_second,validation_time_sec,layer_0_density,layer_1_density,layer_2_density,layer_3_density,layer_4_density,layer_5_density,layer_6_density,layer_7_density,layer_0_soft_probability,layer_1_soft_probability,layer_2_soft_probability,layer_3_soft_probability,layer_4_soft_probability,layer_5_soft_probability,layer_6_soft_probability,layer_7_soft_probability
200,train,2.4240546226501465,11.291549596610386,0.2880859375,,,,2.4240546226501465,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029971705479282546,0.7753458619117737,0.0,0.7753458619117737,823296,0.23904741695150733,17134.675840613272,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
220,train,2.4100284576416016,11.134277995849569,0.298583984375,,,,2.4100284576416016,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029959396424744254,0.7841077446937561,0.0,0.7841077446937561,905216,0.2369459168985486,17286.645212602478,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
240,train,2.418365001678467,11.227487376914372,0.294677734375,,,,2.418365001678467,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002994487434066776,0.7634361386299133,0.0,0.7634361386299133,987136,0.2470500827766955,16579.634193858205,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
249,validation,,,,2.378036870956421,10.783712252064328,0.3026171875,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,3.7136051668785512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
260,train,2.3637547492980957,10.630792569862688,0.3046875,,,,2.3637547492980957,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029928141614812506,0.7057254314422607,0.0,0.7057254314422607,1069056,0.2687221667729318,15242.50883054649,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
280,train,2.382770299911499,10.834877185138678,0.2978515625,,,,2.382770299911499,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029909200998417515,0.940998375415802,0.0,0.940998375415802,1150976,0.2321737501770258,17641.959941108405,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
300,train,2.329282283782959,10.270567534263177,0.317138671875,,,,2.329282283782959,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029888055605748994,0.7041648626327515,0.0,0.7041648626327515,1232896,0.24074783409014344,17013.652544289685,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
320,train,2.316347360610962,10.138574035496386,0.32958984375,,,,2.316347360610962,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029864708913588306,0.6514461636543274,0.0,0.6514461636543274,1314816,0.23450241703540087,17466.770926210374,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
340,train,2.2444214820861816,9.434955686415643,0.33544921875,,,,2.2444214820861816,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002983916476066029,0.8829153180122375,0.0,0.8829153180122375,1396736,0.23407412506639957,17498.730365169973,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
360,train,2.3175480365753174,10.15075448857897,0.321044921875,,,,2.3175480365753174,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002981142734700209,0.8178082704544067,0.0,0.8178082704544067,1478656,0.2362972917035222,17334.096258450456,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
380,train,2.251781463623047,9.504652956759346,0.3447265625,,,,2.251781463623047,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002978150123327258,0.7045944929122925,0.0,0.7045944929122925,1560576,0.32582595897838473,12571.128503213362,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
400,train,2.247539520263672,9.464420150238835,0.33935546875,,,,2.247539520263672,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002974939134000249,0.7021855711936951,0.0,0.7021855711936951,1642496,0.246846083085984,16593.33601243832,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
420,train,2.1727383136749268,8.782299836082295,0.369384765625,,,,2.1727383136749268,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002971510294678535,0.8405399322509766,0.0,0.8405399322509766,1724416,0.25951604126021266,15783.224729037096,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
440,train,2.2292850017547607,9.293219068139694,0.35693359375,,,,2.2292850017547607,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029678641691409396,0.9024612903594971,0.0,0.9024612903594971,1806336,0.23077066708356142,17749.222861659666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
460,train,2.1851255893707275,8.891765194446206,0.3603515625,,,,2.1851255893707275,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002964001356893063,0.8033708930015564,0.0,0.8033708930015564,1888256,0.23931729095056653,17115.353360932335,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
480,train,2.1618528366088867,8.687218752977529,0.35986328125,,,,2.1618528366088867,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029599224930687063,0.8521708846092224,0.0,0.8521708846092224,1970176,0.2511533750221133,16308.759536436088,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
499,validation,,,,2.14606605052948,8.55115234046326,0.3645458984375,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,3.8757645841687918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
500,train,2.146458148956299,8.554505891261474,0.361083984375,,,,2.146458148956299,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029556282483254393,0.8802541494369507,0.0,0.8802541494369507,2052096,0.18459550011903048,22189.05659866479,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
520,train,2.138899803161621,8.490091716593119,0.369873046875,,,,2.138899803161621,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029511193287343353,0.7319648265838623,0.0,0.7319648265838623,2134016,0.2637627082876861,15529.109579556223,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540,train,2.1355700492858887,8.461868814529453,0.36767578125,,,,2.1355700492858887,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029463964756638725,0.840220034122467,0.0,0.840220034122467,2215936,0.25907279131934047,15810.228388480804,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
560,train,2.091351270675659,8.095847457662025,0.381591796875,,,,2.091351270675659,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002941460465658037,0.89799565076828,0.0,0.89799565076828,2297856,0.35317041631788015,11597.800412346229,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
580,train,2.0728187561035156,7.947192773873138,0.395751953125,,,,2.0728187561035156,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029363121103086404,0.8783904314041138,0.0,0.8783904314041138,2379776,0.25972445914521813,15770.55935925476,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
600,train,2.0430493354797363,7.714096238101521,0.400634765625,,,,2.0430493354797363,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002930952256121879,0.8133348226547241,0.0,0.8133348226547241,2461696,0.3468586658127606,11808.844361441097,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
620,train,2.075929880142212,7.971955977076695,0.382568359375,,,,2.075929880142212,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002925381784379147,0.7448098063468933,0.0,0.7448098063468933,2543616,0.26633916702121496,15378.887175365151,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
640,train,2.033118724822998,7.637869666430275,0.398193359375,,,,2.033118724822998,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002919601610992131,0.8083709478378296,0.0,0.8083709478378296,2625536,0.29189891600981355,14032.254918899027,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
660,train,1.9812203645706177,7.251587167559991,0.415283203125,,,,1.9812203645706177,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029136126863522205,0.762333333492279,0.0,0.762333333492279,2707456,0.25261170882731676,16214.608653789643,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
680,train,2.0185024738311768,7.527044543252689,0.3955078125,,,,2.0185024738311768,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00029074159951742346,0.7969818115234375,0.0,0.7969818115234375,2789376,0.2506311251781881,16342.742734318885,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
700,train,1.9612469673156738,7.10818521573447,0.4169921875,,,,1.9612469673156738,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002901012556334517,0.7539301514625549,0.0,0.7539301514625549,2871296,0.25622387463226914,15986.020061083507,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
720,train,1.9715367555618286,7.181704536859262,0.40966796875,,,,1.9715367555618286,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00028944034227034083,0.8665963411331177,0.0,0.8665963411331177,2953216,0.2507210420444608,16336.881685716868,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
740,train,2.0176355838775635,7.520522251420833,0.408447265625,,,,2.0176355838775635,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00028875896809721314,0.7995144128799438,0.0,0.7995144128799438,3035136,0.23797787493094802,17211.68407436406,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
749,validation,,,,1.9950955700874329,7.352905712154259,0.4079248046875,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,3.78156862501055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
760,train,1.9284181594848633,6.878620750141742,0.4248046875,,,,1.9284181594848633,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00028805724514741114,0.8289201259613037,0.0,0.8289201259613037,3117056,0.27219858299940825,15047.837335761975,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
780,train,1.9410220384597778,6.96586671742532,0.421630859375,,,,1.9410220384597778,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002873352888000772,0.8853018879890442,0.0,0.8853018879890442,3198976,0.25941595807671547,15789.313927976302,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
800,train,1.9664838314056396,7.145507456089673,0.40966796875,,,,1.9664838314056396,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00028659321776118243,0.8623195886611938,0.0,0.8623195886611938,3280896,0.2634813329204917,15545.693330904818,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
820,train,1.8955636024475098,6.656298853977838,0.43115234375,,,,1.8955636024475098,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002858311540440085,0.83562171459198,0.0,0.83562171459198,3362816,0.23227433301508427,17634.320360889807,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840,train,1.8869190216064453,6.599005933857524,0.443115234375,,,,1.8869190216064453,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002850492229490863,0.7405405640602112,0.0,0.7405405640602112,3444736,0.2626609168946743,15594.249987494239,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
860,train,1.8583672046661377,6.413256682251483,0.44677734375,,,,1.8583672046661377,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00028424755304359324,0.7220291495323181,0.0,0.7220291495323181,3526656,0.257450417149812,15909.859635677003,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
880,train,1.9309804439544678,6.896268332670308,0.42236328125,,,,1.9309804439544678,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00028342627614021435,0.8516234755516052,0.0,0.8516234755516052,3608576,0.25413858285173774,16117.190684066933,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
900,train,1.8182597160339355,6.161127004172281,0.446533203125,,,,1.8182597160339355,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002825855272754691,0.8460057973861694,0.0,0.8460057973861694,3690496,0.2445760420523584,16747.347637276493,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
920,train,1.8203572034835815,6.174063453015978,0.455810546875,,,,1.8203572034835815,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002817254446875081,0.8014209866523743,0.0,0.8014209866523743,3772416,0.2823646659962833,14506.064296493509,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
940,train,1.7958154678344727,6.024385411806045,0.470947265625,,,,1.7958154678344727,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00028084616979338407,0.8969221115112305,0.0,0.8969221115112305,3854336,0.251891459338367,16260.972129657734,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
960,train,1.7911368608474731,5.996265512398785,0.46533203125,,,,1.7911368608474731,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00027994784716579927,0.7931190133094788,0.0,0.7931190133094788,3936256,0.24755545798689127,16545.787490643386,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
980,train,1.8315260410308838,6.243407087782746,0.4443359375,,,,1.8315260410308838,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00027903062450933475,0.8573089838027954,0.0,0.8573089838027954,4018176,0.2467901660129428,16597.09568729407,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
999,validation,,,,1.9096820950508118,6.750942299389354,0.4373876953125,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,4.143311582971364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1000,train,1.8375368118286133,6.281047788268152,0.44482421875,,,,1.8375368118286133,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002780946526361643,0.8198110461235046,0.0,0.8198110461235046,4100096,0.2130556250922382,19225.026319895183,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1020,train,1.802064299583435,6.0621486478081925,0.450927734375,,,,1.802064299583435,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002771400854412573,0.8556956648826599,0.0,0.8556956648826599,4182016,0.28121725004166365,14565.25159602819,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1040,train,1.776121735572815,5.906903405082061,0.46337890625,,,,1.776121735572815,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00027616707987707535,0.8459246754646301,0.0,0.8459246754646301,4263936,0.2577533330768347,15891.162108770899,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1060,train,1.804276943206787,6.075576872817314,0.45263671875,,,,1.804276943206787,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00027517579592776516,0.8540427684783936,0.0,0.8540427684783936,4345856,0.2682135831564665,15271.411506443117,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1080,train,1.817460060119629,6.156202191864675,0.455078125,,,,1.817460060119629,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00027416639658285407,0.7557222247123718,0.0,0.7557222247123718,4427776,0.290115290787071,14118.52504874086,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1100,train,1.8225798606872559,6.187801541500687,0.4375,,,,1.8225798606872559,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00027313904781045063,0.8287198543548584,0.0,0.8287198543548584,4509696,0.2577839163132012,15889.276796553357,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1120,train,1.7799766063690186,5.929717699340896,0.471923828125,,,,1.7799766063690186,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00027209391852995554,0.8720525503158569,0.0,0.8720525503158569,4591616,0.25652920780703425,15966.992745251382,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1140,train,1.7739546298980713,5.894116381612665,0.4775390625,,,,1.7739546298980713,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00027103118058428784,0.8636191487312317,0.0,0.8636191487312317,4673536,0.24990320904180408,16390.345749080865,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1160,train,1.814810872077942,6.139914838292591,0.456298828125,,,,1.814810872077942,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00026995100871162977,0.7695881128311157,0.0,0.7695881128311157,4755456,0.2593487920239568,15793.403038567618,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1180,train,1.7193353176116943,5.580817759915393,0.482666015625,,,,1.7193353176116943,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002688535805166958,0.8639994859695435,0.0,0.8639994859695435,4837376,0.25346491718664765,16160.027373665163,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1200,train,1.7144310474395752,5.553514926798094,0.48974609375,,,,1.7144310474395752,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00026773907644153075,0.8489439487457275,0.0,0.8489439487457275,4919296,0.2643183749169111,15496.463313561093,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1220,train,1.7503424882888794,5.7565738975702985,0.48046875,,,,1.7503424882888794,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00026660767973584067,0.8278300166130066,0.0,0.8278300166130066,5001216,0.23979579098522663,17081.20056307555,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1240,train,1.6524213552474976,5.219603051595889,0.483642578125,,,,1.6524213552474976,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.00026545957642686263,0.8295773267745972,0.0,0.8295773267745972,5083136,0.31778424978256226,12889.247981303695,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1249,validation,,,,1.8206032466888429,6.175582726273212,0.4592333984375,,0.0,,1.0,1.0,1.0,8.0,1.0,0.0,0.0,,,,,,,,3.8400002499110997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1260,train,1.6934607028961182,5.43826840828141,0.495361328125,,,,1.6934607028961182,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002642949552887775,0.9036276936531067,0.0,0.9036276936531067,5165056,0.2802277500741184,14616.682319708292,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1280,train,1.6871694326400757,5.404162190211492,0.4794921875,,,,1.6871694326400757,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0002631140078116713,0.8292638063430786,0.0,0.8292638063430786,5246976,0.25984483305364847,15763.253599713971,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
